Class,Subject,Chapter,Title,Resource Types,DIKSHA,YouTube,NCERT,GeoGebra,PhET
6,Hindi,5,रहीम के दोहे,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%B0%E0%A4%B9%E0%A5%80%E0%A4%AE+%E0%A4%95%E0%A5%87+%E0%A4%A6%E0%A5%8B%E0%A4%B9%E0%A5%87,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%B0%E0%A4%B9%E0%A5%80%E0%A4%AE+%E0%A4%95%E0%A5%87+%E0%A4%A6%E0%A5%8B%E0%A4%B9%E0%A5%87+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,6,मेरी माँ,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%BE%E0%A4%81,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A5%80+%E0%A4%AE%E0%A4%BE%E0%A4%81+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,7,जलाते चलो,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%9C%E0%A4%B2%E0%A4%BE%E0%A4%A4%E0%A5%87+%E0%A4%9A%E0%A4%B2%E0%A5%8B,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%9C%E0%A4%B2%E0%A4%BE%E0%A4%A4%E0%A5%87+%E0%A4%9A%E0%A4%B2%E0%A5%8B+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,8,सत्रिया और बिहू नृत्य,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%B8%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE+%E0%A4%94%E0%A4%B0+%E0%A4%AC%E0%A4%BF%E0%A4%B9%E0%A5%82+%E0%A4%A8%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%AF,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%B8%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE+%E0%A4%94%E0%A4%B0+%E0%A4%AC%E0%A4%BF%E0%A4%B9%E0%A5%82+%E0%A4%A8%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%AF+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,9,मैया मैं नहिं माखन खायो,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AE%E0%A5%88%E0%A4%AF%E0%A4%BE+%E0%A4%AE%E0%A5%88%E0%A4%82+%E0%A4%A8%E0%A4%B9%E0%A4%BF%E0%A4%82+%E0%A4%AE%E0%A4%BE%E0%A4%96%E0%A4%A8+%E0%A4%96%E0%A4%BE%E0%A4%AF%E0%A5%8B,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AE%E0%A5%88%E0%A4%AF%E0%A4%BE+%E0%A4%AE%E0%A5%88%E0%A4%82+%E0%A4%A8%E0%A4%B9%E0%A4%BF%E0%A4%82+%E0%A4%AE%E0%A4%BE%E0%A4%96%E0%A4%A8+%E0%A4%96%E0%A4%BE%E0%A4%AF%E0%A5%8B+explanation,https://ncert.nic.in/textbook.php,,
6,Mathematics,1,Patterns in Mathematics,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Patterns+in+Mathematics,https://www.youtube.com/results?search_query=Class+6+Mathematics+Patterns+in+Mathematics+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Patterns+in+Mathematics,
6,Mathematics,10,The Other Side of Zero,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+The+Other+Side+of+Zero,https://www.youtube.com/results?search_query=Class+6+Mathematics+The+Other+Side+of+Zero+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/The+Other+Side+of+Zero,
6,Mathematics,2,Lines and Angles,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Lines+and+Angles,https://www.youtube.com/results?search_query=Class+6+Mathematics+Lines+and+Angles+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Lines+and+Angles,
6,Mathematics,3,Number Play,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Number+Play,https://www.youtube.com/results?search_query=Class+6+Mathematics+Number+Play+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Number+Play,
6,Mathematics,4,Data Handling and Presentation,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Data+Handling+and+Presentation,https://www.youtube.com/results?search_query=Class+6+Mathematics+Data+Handling+and+Presentation+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Data+Handling+and+Presentation,
6,Mathematics,5,Prime Time,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Prime+Time,https://www.youtube.com/results?search_query=Class+6+Mathematics+Prime+Time+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Prime+Time,
6,Mathematics,6,Perimeter and Area,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Perimeter+and+Area,https://www.youtube.com/results?search_query=Class+6+Mathematics+Perimeter+and+Area+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Perimeter+and+Area,
6,Mathematics,7,Fractions,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Fractions,https://www.youtube.com/results?search_query=Class+6+Mathematics+Fractions+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Fractions,
6,Mathematics,8,Playing with Constructions,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Playing+with+Constructions,https://www.youtube.com/results?search_query=Class+6+Mathematics+Playing+with+Constructions+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Playing+with+Constructions,
6,Mathematics,9,Symmetry,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+6+Mathematics+Symmetry,https://www.youtube.com/results?search_query=Class+6+Mathematics+Symmetry+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Symmetry,
6,Science,1,The Wonderful World of Science,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+The+Wonderful+World+of+Science,https://www.youtube.com/results?search_query=Class+6+Science+The+Wonderful+World+of+Science+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=The+Wonderful+World+of+Science
6,Science,10,Living Creatures: Exploring their Characteristics,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Living+Creatures%3A+Exploring+their+Characteristics,https://www.youtube.com/results?search_query=Class+6+Science+Living+Creatures%3A+Exploring+their+Characteristics+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Living+Creatures%3A+Exploring+their+Characteristics
6,Science,11,Nature’s Treasures,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Nature%E2%80%99s+Treasures,https://www.youtube.com/results?search_query=Class+6+Science+Nature%E2%80%99s+Treasures+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Nature%E2%80%99s+Treasures
6,Science,12,Beyond Earth,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Beyond+Earth,https://www.youtube.com/results?search_query=Class+6+Science+Beyond+Earth+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Beyond+Earth
6,Science,2,Diversity in the Living World,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Diversity+in+the+Living+World,https://www.youtube.com/results?search_query=Class+6+Science+Diversity+in+the+Living+World+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Diversity+in+the+Living+World
6,Science,3,Mindful Eating: A Path to a Healthy Body,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Mindful+Eating%3A+A+Path+to+a+Healthy+Body,https://www.youtube.com/results?search_query=Class+6+Science+Mindful+Eating%3A+A+Path+to+a+Healthy+Body+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Mindful+Eating%3A+A+Path+to+a+Healthy+Body
6,Science,4,Exploring Magnets,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Exploring+Magnets,https://www.youtube.com/results?search_query=Class+6+Science+Exploring+Magnets+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Exploring+Magnets
6,Science,5,Measurement of Length and Motion,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Measurement+of+Length+and+Motion,https://www.youtube.com/results?search_query=Class+6+Science+Measurement+of+Length+and+Motion+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Measurement+of+Length+and+Motion
6,Science,6,Materials Around Us,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Materials+Around+Us,https://www.youtube.com/results?search_query=Class+6+Science+Materials+Around+Us+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Materials+Around+Us
6,Science,7,Temperature and its Measurement,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Temperature+and+its+Measurement,https://www.youtube.com/results?search_query=Class+6+Science+Temperature+and+its+Measurement+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Temperature+and+its+Measurement
6,Science,8,A Journey through States of Water,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+A+Journey+through+States+of+Water,https://www.youtube.com/results?search_query=Class+6+Science+A+Journey+through+States+of+Water+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=A+Journey+through+States+of+Water
6,Science,9,Methods of Separation in Everyday Life,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+6+Science+Methods+of+Separation+in+Everyday+Life,https://www.youtube.com/results?search_query=Class+6+Science+Methods+of+Separation+in+Everyday+Life+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Methods+of+Separation+in+Everyday+Life
6,Social Science,1,Introduction – Why Social Science?,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Introduction+%E2%80%93+Why+Social+Science%3F,https://www.youtube.com/results?search_query=Class+6+Social+Science+Introduction+%E2%80%93+Why+Social+Science%3F+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,10,Grassroots Democracy – Part 1,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+1,https://www.youtube.com/results?search_query=Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+1+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,11,Grassroots Democracy – Part 2,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+2,https://www.youtube.com/results?search_query=Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+2+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,12,Grassroots Democracy – Part 3,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+3,https://www.youtube.com/results?search_query=Class+6+Social+Science+Grassroots+Democracy+%E2%80%93+Part+3+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,13,The Value of Work,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+The+Value+of+Work,https://www.youtube.com/results?search_query=Class+6+Social+Science+The+Value+of+Work+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,14,Economic Activities Around Us,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Economic+Activities+Around+Us,https://www.youtube.com/results?search_query=Class+6+Social+Science+Economic+Activities+Around+Us+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,2,Oceans and Continents,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Oceans+and+Continents,https://www.youtube.com/results?search_query=Class+6+Social+Science+Oceans+and+Continents+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,3,Landforms and Life,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Landforms+and+Life,https://www.youtube.com/results?search_query=Class+6+Social+Science+Landforms+and+Life+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,4,Timeline and Sources of History,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Timeline+and+Sources+of+History,https://www.youtube.com/results?search_query=Class+6+Social+Science+Timeline+and+Sources+of+History+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,5,"India, That Is Bharat",video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+India%2C+That+Is+Bharat,https://www.youtube.com/results?search_query=Class+6+Social+Science+India%2C+That+Is+Bharat+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,6,The Beginnings of Indian Civilisation,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+The+Beginnings+of+Indian+Civilisation,https://www.youtube.com/results?search_query=Class+6+Social+Science+The+Beginnings+of+Indian+Civilisation+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,7,India’s Cultural Roots,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+India%E2%80%99s+Cultural+Roots,https://www.youtube.com/results?search_query=Class+6+Social+Science+India%E2%80%99s+Cultural+Roots+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,8,"Unity in Diversity, or ‘Many in the One’",video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Unity+in+Diversity%2C+or+%E2%80%98Many+in+the+One%E2%80%99,https://www.youtube.com/results?search_query=Class+6+Social+Science+Unity+in+Diversity%2C+or+%E2%80%98Many+in+the+One%E2%80%99+explanation,https://ncert.nic.in/textbook.php,,
6,Social Science,9,Family and Community,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+6+Social+Science+Family+and+Community,https://www.youtube.com/results?search_query=Class+6+Social+Science+Family+and+Community+explanation,https://ncert.nic.in/textbook.php,,
7,English,101,Learning Together,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+English+Learning+Together,https://www.youtube.com/results?search_query=Class+7+English+Learning+Together+explanation,https://ncert.nic.in/textbook.php,,
7,English,102,Wit and Humour,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+English+Wit+and+Humour,https://www.youtube.com/results?search_query=Class+7+English+Wit+and+Humour+explanation,https://ncert.nic.in/textbook.php,,
7,English,103,Dreams and Discoveries,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+English+Dreams+and+Discoveries,https://www.youtube.com/results?search_query=Class+7+English+Dreams+and+Discoveries+explanation,https://ncert.nic.in/textbook.php,,
7,English,104,Travel and Adventure,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+English+Travel+and+Adventure,https://www.youtube.com/results?search_query=Class+7+English+Travel+and+Adventure+explanation,https://ncert.nic.in/textbook.php,,
7,English,105,Bravehearts,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+English+Bravehearts,https://www.youtube.com/results?search_query=Class+7+English+Bravehearts+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,101,"माँ, कह एक कहानी",video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%AE%E0%A4%BE%E0%A4%81%2C+%E0%A4%95%E0%A4%B9+%E0%A4%8F%E0%A4%95+%E0%A4%95%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A5%80,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%AE%E0%A4%BE%E0%A4%81%2C+%E0%A4%95%E0%A4%B9+%E0%A4%8F%E0%A4%95+%E0%A4%95%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A5%80+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,102,तीन बुद्धिमान,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%A4%E0%A5%80%E0%A4%A8+%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%A4%E0%A5%80%E0%A4%A8+%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,103,फूल और काँटा,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%AB%E0%A5%82%E0%A4%B2+%E0%A4%94%E0%A4%B0+%E0%A4%95%E0%A4%BE%E0%A4%81%E0%A4%9F%E0%A4%BE,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%AB%E0%A5%82%E0%A4%B2+%E0%A4%94%E0%A4%B0+%E0%A4%95%E0%A4%BE%E0%A4%81%E0%A4%9F%E0%A4%BE+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,104,पानी रे पानी,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%AA%E0%A4%BE%E0%A4%A8%E0%A5%80+%E0%A4%B0%E0%A5%87+%E0%A4%AA%E0%A4%BE%E0%A4%A8%E0%A5%80,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%AA%E0%A4%BE%E0%A4%A8%E0%A5%80+%E0%A4%B0%E0%A5%87+%E0%A4%AA%E0%A4%BE%E0%A4%A8%E0%A5%80+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,105,नहीं होना बीमार,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%A8%E0%A4%B9%E0%A5%80%E0%A4%82+%E0%A4%B9%E0%A5%8B%E0%A4%A8%E0%A4%BE+%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%B0,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%A8%E0%A4%B9%E0%A5%80%E0%A4%82+%E0%A4%B9%E0%A5%8B%E0%A4%A8%E0%A4%BE+%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%B0+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,106,गिरधर कविराय की कुंडलियाँ,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%97%E0%A4%BF%E0%A4%B0%E0%A4%A7%E0%A4%B0+%E0%A4%95%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AF+%E0%A4%95%E0%A5%80+%E0%A4%95%E0%A5%81%E0%A4%82%E0%A4%A1%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%81,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%97%E0%A4%BF%E0%A4%B0%E0%A4%A7%E0%A4%B0+%E0%A4%95%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AF+%E0%A4%95%E0%A5%80+%E0%A4%95%E0%A5%81%E0%A4%82%E0%A4%A1%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A4%BE%E0%A4%81+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,107,वर्षा-बहार,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A4%BE-%E0%A4%AC%E0%A4%B9%E0%A4%BE%E0%A4%B0,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B7%E0%A4%BE-%E0%A4%AC%E0%A4%B9%E0%A4%BE%E0%A4%B0+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,108,बिरजू महाराज से साक्षात्कार,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%AC%E0%A4%BF%E0%A4%B0%E0%A4%9C%E0%A5%82+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%9C+%E0%A4%B8%E0%A5%87+%E0%A4%B8%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%AC%E0%A4%BF%E0%A4%B0%E0%A4%9C%E0%A5%82+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%9C+%E0%A4%B8%E0%A5%87+%E0%A4%B8%E0%A4%BE%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,109,चिड़िया,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%9A%E0%A4%BF%E0%A4%A1%E0%A4%BC%E0%A4%BF%E0%A4%AF%E0%A4%BE,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%9A%E0%A4%BF%E0%A4%A1%E0%A4%BC%E0%A4%BF%E0%A4%AF%E0%A4%BE+explanation,https://ncert.nic.in/textbook.php,,
7,Hindi,110,मीरा के पद,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+7+Hindi+%E0%A4%AE%E0%A5%80%E0%A4%B0%E0%A4%BE+%E0%A4%95%E0%A5%87+%E0%A4%AA%E0%A4%A6,https://www.youtube.com/results?search_query=Class+7+Hindi+%E0%A4%AE%E0%A5%80%E0%A4%B0%E0%A4%BE+%E0%A4%95%E0%A5%87+%E0%A4%AA%E0%A4%A6+explanation,https://ncert.nic.in/textbook.php,,
7,Mathematics,101,Large Numbers Around Us,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Large+Numbers+Around+Us,https://www.youtube.com/results?search_query=Class+7+Mathematics+Large+Numbers+Around+Us+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Large+Numbers+Around+Us,
7,Mathematics,102,Arithmetic Expressions,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Arithmetic+Expressions,https://www.youtube.com/results?search_query=Class+7+Mathematics+Arithmetic+Expressions+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Arithmetic+Expressions,
7,Mathematics,103,A Peek Beyond the Point,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+A+Peek+Beyond+the+Point,https://www.youtube.com/results?search_query=Class+7+Mathematics+A+Peek+Beyond+the+Point+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/A+Peek+Beyond+the+Point,
